scenario_group,attack_case,mode,attack_profile,status,decision,error,latency_ms,unauthorized_success,expected_reject,invariant_violated
A,fake_session_id,userspace_tamper_session,tamper_session,ok,ALLOW,,5.804,1,1,1
A,expired_session,userspace_tamper_session,tamper_session,ok,ALLOW,,1.908,1,1,1
A,session_token_theft,userspace_tamper_session,tamper_session,error,,agent_id is bound to a different peer identity,15.262,0,1,0
A,fake_session_id,userspace_tamper_session,tamper_session,ok,ALLOW,,58.68,1,1,1
A,expired_session,userspace_tamper_session,tamper_session,ok,ALLOW,,22.346,1,1,1
A,session_token_theft,userspace_tamper_session,tamper_session,error,,agent_id is bound to a different peer identity,5.917,0,1,0
A,fake_session_id,userspace_tamper_session,tamper_session,ok,ALLOW,,17.755,1,1,1
A,expired_session,userspace_tamper_session,tamper_session,ok,ALLOW,,18.054,1,1,1
A,session_token_theft,userspace_tamper_session,tamper_session,error,,agent_id is bound to a different peer identity,19.943,0,1,0
B,forged_approval_ticket,userspace_tamper_approval,tamper_approval,ok,ALLOW,,85.481,1,1,1
B,cross_agent_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,9.77,1,1,1
B,cross_tool_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,16.113,1,1,1
B,expired_ticket_replay,userspace_tamper_approval,tamper_approval,ok,ALLOW,,20.61,1,1,1
B,denied_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,59.854,1,1,1
B,forged_approval_ticket,userspace_tamper_approval,tamper_approval,ok,ALLOW,,61.339,1,1,1
B,cross_agent_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,48.135,1,1,1
B,cross_tool_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,57.32,1,1,1
B,expired_ticket_replay,userspace_tamper_approval,tamper_approval,ok,ALLOW,,19.284,1,1,1
B,denied_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,49.765,1,1,1
B,forged_approval_ticket,userspace_tamper_approval,tamper_approval,ok,ALLOW,,47.003,1,1,1
B,cross_agent_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,54.096,1,1,1
B,cross_tool_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,33.062,1,1,1
B,expired_ticket_replay,userspace_tamper_approval,tamper_approval,ok,ALLOW,,208.106,1,1,1
B,denied_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,807.735,1,1,1
B,forged_approval_ticket,userspace_tamper_approval,tamper_approval,ok,ALLOW,,167.933,1,1,1
B,cross_agent_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,419.458,1,1,1
B,cross_tool_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,267.06,1,1,1
B,expired_ticket_replay,userspace_tamper_approval,tamper_approval,ok,ALLOW,,363.782,1,1,1
B,denied_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,9.02,1,1,1
B,forged_approval_ticket,userspace_tamper_approval,tamper_approval,ok,ALLOW,,136.761,1,1,1
B,cross_agent_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,1385.785,1,1,1
B,cross_tool_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,396.139,1,1,1
B,expired_ticket_replay,userspace_tamper_approval,tamper_approval,ok,ALLOW,,80.645,1,1,1
B,denied_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,280.387,1,1,1
B,forged_approval_ticket,userspace_tamper_approval,tamper_approval,ok,ALLOW,,109.184,1,1,1
B,cross_agent_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,72.513,1,1,1
B,cross_tool_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,173.853,1,1,1
B,expired_ticket_replay,userspace_tamper_approval,tamper_approval,ok,ALLOW,,58.747,1,1,1
B,denied_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,268.68,1,1,1
B,forged_approval_ticket,userspace_tamper_approval,tamper_approval,ok,ALLOW,,17.139,1,1,1
B,cross_agent_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,5.541,1,1,1
B,cross_tool_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,12.842,1,1,1
B,expired_ticket_replay,userspace_tamper_approval,tamper_approval,ok,ALLOW,,16.616,1,1,1
B,denied_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,5.018,1,1,1
B,forged_approval_ticket,userspace_tamper_approval,tamper_approval,ok,ALLOW,,6.654,1,1,1
B,cross_agent_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,23.578,1,1,1
B,cross_tool_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,44.518,1,1,1
B,expired_ticket_replay,userspace_tamper_approval,tamper_approval,ok,ALLOW,,41.457,1,1,1
B,denied_ticket_reuse,userspace_tamper_approval,tamper_approval,ok,ALLOW,,2.101,1,1,1
E,toctou_hash_mismatch_after_approval,userspace_tamper_approval,tamper_approval,error,DENY,kernel arbitration denied: hash_mismatch,0.842,0,1,0
E,toctou_tool_swap_after_approval,userspace_tamper_approval,tamper_approval,ok,ALLOW,,30.758,1,1,1
E,toctou_hash_mismatch_after_approval,userspace_tamper_approval,tamper_approval,error,DENY,kernel arbitration denied: hash_mismatch,0.745,0,1,0
E,toctou_tool_swap_after_approval,userspace_tamper_approval,tamper_approval,ok,ALLOW,,4.351,1,1,1
E,toctou_hash_mismatch_after_approval,userspace_tamper_approval,tamper_approval,error,DENY,kernel arbitration denied: hash_mismatch,0.673,0,1,0
E,toctou_tool_swap_after_approval,userspace_tamper_approval,tamper_approval,ok,ALLOW,,116.676,1,1,1
E,toctou_hash_mismatch_after_approval,userspace_tamper_approval,tamper_approval,error,DENY,kernel arbitration denied: hash_mismatch,6.934,0,1,0
E,toctou_tool_swap_after_approval,userspace_tamper_approval,tamper_approval,ok,ALLOW,,41.749,1,1,1
E,toctou_hash_mismatch_after_approval,userspace_tamper_approval,tamper_approval,error,DENY,kernel arbitration denied: hash_mismatch,0.671,0,1,0
E,toctou_tool_swap_after_approval,userspace_tamper_approval,tamper_approval,ok,ALLOW,,16.094,1,1,1
E,toctou_hash_mismatch_after_approval,userspace_tamper_approval,tamper_approval,error,DENY,kernel arbitration denied: hash_mismatch,1.256,0,1,0
E,toctou_tool_swap_after_approval,userspace_tamper_approval,tamper_approval,ok,ALLOW,,49.165,1,1,1
E,toctou_hash_mismatch_after_approval,userspace_tamper_approval,tamper_approval,error,DENY,kernel arbitration denied: hash_mismatch,2.06,0,1,0
E,toctou_tool_swap_after_approval,userspace_tamper_approval,tamper_approval,ok,ALLOW,,106.136,1,1,1
E,toctou_hash_mismatch_after_approval,userspace_tamper_approval,tamper_approval,error,DENY,kernel arbitration denied: hash_mismatch,1.302,0,1,0
E,toctou_tool_swap_after_approval,userspace_tamper_approval,tamper_approval,ok,ALLOW,,61.345,1,1,1
C,hash_mismatch,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,86.182,1,1,1
C,wrong_app_binding,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,171.192,1,1,1
C,stale_catalog_replay,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,202.957,1,1,1
C,hash_mismatch,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,1120.942,1,1,1
C,wrong_app_binding,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,381.93,1,1,1
C,stale_catalog_replay,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,972.346,1,1,1
C,hash_mismatch,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,1545.323,1,1,1
C,wrong_app_binding,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,812.277,1,1,1
C,stale_catalog_replay,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,149.296,1,1,1
C,hash_mismatch,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,150.038,1,1,1
C,wrong_app_binding,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,115.005,1,1,1
C,stale_catalog_replay,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,27.317,1,1,1
C,hash_mismatch,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,17.207,1,1,1
C,wrong_app_binding,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,266.25,1,1,1
C,stale_catalog_replay,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,60.65,1,1,1
C,hash_mismatch,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,17.091,1,1,1
C,wrong_app_binding,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,3.326,1,1,1
C,stale_catalog_replay,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,4.52,1,1,1
C,hash_mismatch,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,6.813,1,1,1
C,wrong_app_binding,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,2.435,1,1,1
C,stale_catalog_replay,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,4.89,1,1,1
C,hash_mismatch,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,9.853,1,1,1
C,wrong_app_binding,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,2.494,1,1,1
C,stale_catalog_replay,userspace_tamper_metadata,tamper_metadata,ok,ALLOW,,8.246,1,1,1
D,invalid_session_hash_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,8.184,1,1,1
D,approval_required_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,40.509,1,1,1
D,invalid_session_hash_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,9.078,1,1,1
D,approval_required_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,3.233,1,1,1
D,invalid_session_hash_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,3.194,1,1,1
D,approval_required_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,52.078,1,1,1
D,invalid_session_hash_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,11.382,1,1,1
D,approval_required_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,47.194,1,1,1
D,invalid_session_hash_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,11.024,1,1,1
D,approval_required_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,26.381,1,1,1
D,invalid_session_hash_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,16.195,1,1,1
D,approval_required_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,24.497,1,1,1
D,invalid_session_hash_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,28.794,1,1,1
D,approval_required_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,11.2,1,1,1
D,invalid_session_hash_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,3.152,1,1,1
D,approval_required_bypass,userspace_compromised,compromised_userspace,ok,ALLOW,,10.438,1,1,1
E1,direct_safe_tool,direct,,ok,,,3.35,1,1,1
E1,direct_risky_tool,direct,,ok,,,17.776,1,1,1
E1,forwarder_fake_session,forwarder_only,,error,,session not found or expired,0.373,0,1,0
